253,3713,54.4
253,3712,54.5
253,3712,54.4
253,3711,54.4
253,3707,54.4
253,3704,54.4
253,3699,54.4
253,3699,54.4
253,3696,54.4
253,3694,54.4
253,3681,54.4
251,3681,54.4
251,3680,54.4
251,3677,54.4
251,3674,54.7
251,3673,53.1
251,3672,53.1
251,3671,53.1
251,3669,53.1
251,3664,53.2
251,3664,53.1
251,3663,53.1
251,3660,53.1
251,3660,53.1
251,3660,53.1
251,3660,53.1
251,3659,53.1
251,3659,53.1
251,3655,53.2
251,3651,53.2
251,3650,53.2
251,3649,53.2
251,3648,53.2
251,3647,53.2
251,3642,53.2
251,3642,53.2
251,3641,53.2
251,3637,53.2
251,3626,53.2
249,3625,53.2
249,3624,53.2
249,3632,53.2
249,3632,53.2
249,3633,53.2
249,3634,53.2
249,3634,53.1
249,3634,53.1
249,3635,53.1
249,3635,53.1
249,3633,53.1
249,3636,53.2
249,3636,53.2
249,3640,53.2
249,3636,53.3
249,3637,53.3
249,3637,53.3
249,3639,53.3
249,3641,53.3
249,3637,53.3
249,3630,53.2
249,3628,53.2
249,3628,53.2
249,3628,53.2
249,3639,53.3
249,3642,53.3
249,3642,53.3
249,3642,53.2
249,3642,53.2
249,3642,53.2
249,3642,53.2
249,3642,53.2
249,3642,53.2
249,3644,53.1
249,3648,53.2
249,3637,53.2
249,3639,53.2
249,3639,53.2
249,3638,53.2
249,3639,53.2
249,3636,53.2
249,3634,53.3
249,3637,53.3
249,3635,53.3
249,3634,53.2
249,3634,53.2
249,3634,53.2
249,3634,53.2
249,3634,53.3
249,3635,53.3
249,3639,53.3
250,3666,53.4
250,3666,53.4
250,3664,53.4
250,3645,53.5
250,3640,53.4
250,3619,53.4
250,3618,53.4
250,3616,53.5
250,3613,53.5
250,3614,53.5
250,3613,53.5
250,3610,53.5
250,3611,53.5
250,3611,53.5
250,3611,53.5
251,3621,53.6
250,3619,53.4
250,3619,53.4
250,3620,53.4
250,3621,53.4
250,3621,53.4
250,3618,53.4
250,3619,53.4
250,3619,53.4
250,3617,53.4
250,3616,53.4
250,3621,53.4
250,3624,53.4
250,3624,53.4
250,3624,53.4
250,3626,53.5
251,3645,53.5
251,3645,53.5
251,3646,53.5
251,3646,53.4
251,3645,53.5
252,3662,53.6
253,3673,53.6
253,3673,53.7
253,3674,53.7
253,3683,53.7
253,3683,53.7
253,3682,53.7
253,3681,53.7
252,3640,53.6
251,3641,53.6
251,3626,53.6
251,3627,53.6
251,3621,53.6
251,3626,53.6
251,3629,53.6
251,3630,53.6
251,3629,53.6
251,3627,53.6
251,3624,53.6
251,3622,53.6
251,3622,53.6
251,3616,53.6
250,3615,53.6
250,3616,53.6
250,3616,53.5
250,3605,53.4
249,3605,53.4
249,3605,53.4
249,3605,53.4
249,3601,53.4
249,3600,53.4
249,3598,53.4
249,3598,53.4
249,3596,53.4
249,3596,53.4
249,3597,53.4
249,3596,53.5
249,3595,53.4
249,3595,53.4
249,3596,53.4
249,3597,53.4
249,3597,53.4
249,3597,53.4
249,3598,53.4
249,3597,53.4
249,3595,53.4
249,3596,53.4
249,3597,53.4
249,3596,53.4
249,3597,53.4
249,3598,53.4
249,3597,53.4
249,3596,53.4
249,3594,53.4
249,3594,53.4
249,3594,53.4
249,3596,53.5
249,3591,53.4
248,3590,53.4
248,3590,53.5
248,3590,53.4
248,3587,53.4
248,3581,53.4
248,3581,53.4
248,3582,53.5
248,3582,53.5
248,3582,53.5
248,3582,53.5
248,3588,53.5
248,3587,53.5
248,3587,53.5
248,3587,53.5
248,3588,53.5
248,3588,53.5
248,3586,53.5
248,3587,53.5
248,3587,53.5
248,3586,53.5
248,3587,53.5
248,3587,53.5
248,3587,53.5
248,3584,53.5
248,3586,53.5
248,3586,53.5
248,3587,53.5
248,3587,53.5
248,3580,53.5
248,3584,53.5
248,3586,53.4
248,3587,53.4
248,3591,53.5
248,3594,53.5
248,3600,53.4
248,3599,53.4
248,3597,53.4
248,3611,53.6
248,3614,53.7
248,3614,53.7
248,3614,53.8
248,3614,53.7
248,3614,53.7
248,3614,53.7
248,3614,53.7
248,3615,53.7
248,3616,53.7
248,3618,53.7
248,3617,53.7
248,3618,53.6
248,3619,53.7
248,3617,53.7
248,3617,53.7
248,3609,53.7
248,3607,53.7
248,3607,53.7
248,3606,53.7
248,3606,53.7
248,3606,53.7
248,3605,53.7
248,3605,53.8
248,3607,53.7
248,3607,53.8
248,3603,53.7
248,3603,53.7
248,3602,53.7
248,3602,53.8
248,3601,53.7
248,3599,53.7
248,3598,53.8
248,3596,53.7
248,3596,53.8
248,3594,53.8
248,3595,53.7
248,3594,53.7
248,3595,53.7
248,3596,53.7
248,3596,53.7
248,3596,53.7
248,3596,53.7
248,3596,53.7
248,3596,53.7
248,3596,53.7
248,3596,53.7
248,3598,53.7
248,3598,53.8
248,3599,53.7
248,3598,53.8
248,3598,53.8
248,3598,53.7
248,3596,53.7
248,3596,53.7
248,3585,53.8
248,3587,53.9
248,3593,53.9
250,3617,54.0
250,3616,54.0
250,3616,54.0
250,3616,54.0
250,3616,54.1
252,3644,54.1
252,3642,54.1
252,3642,54.1
252,3648,54.1
252,3647,54.1
252,3646,54.1
252,3645,54.1
252,3646,54.0
252,3603,53.9
250,3601,53.9
250,3601,53.9
250,3600,53.9
250,3597,53.9
250,3599,53.9
250,3599,53.9
250,3598,53.9
250,3597,53.9
250,3598,53.9
250,3596,53.9
250,3595,53.9
250,3597,54.0
250,3597,53.9
250,3597,53.8
250,3597,53.8
250,3589,53.9
250,3590,53.9
250,3590,53.9
250,3590,53.8
250,3590,53.9
250,3589,53.2
250,3587,53.2
250,3587,53.2
250,3588,53.2
250,3589,53.2
250,3589,53.2
250,3588,53.2
250,3588,53.2
250,3585,53.2
250,3586,53.2
250,3578,53.1
248,3571,53.2
248,3572,53.2
248,3572,53.2
248,3576,53.2
248,3578,53.2
248,3579,53.3
248,3580,53.3
248,3584,53.3
248,3584,53.3
248,3582,53.3
248,3583,53.2
248,3583,53.3
248,3581,53.3
248,3581,53.3
248,3581,53.3
248,3580,53.3
248,3581,53.3
248,3580,53.3
248,3580,53.3
248,3577,53.3
248,3576,53.3
248,3576,53.3
248,3573,53.3
248,3573,53.2
248,3571,53.3
248,3570,53.3
248,3573,53.3
248,3582,53.3
248,3587,53.3
248,3589,53.3
248,3589,53.3
248,3589,53.3
248,3589,53.3
248,3589,53.3
248,3589,53.3
248,3590,53.4
248,3591,53.4
248,3590,53.3
248,3594,53.3
248,3595,53.3
248,3594,53.3
248,3594,53.3
248,3588,53.3
248,3589,53.3
248,3596,53.4
248,3597,53.4
248,3573,53.4
248,3573,53.3
248,3573,53.3
248,3572,53.4
248,3574,53.4
248,3555,53.4
248,3549,53.5
248,3547,53.5
248,3544,53.5
248,3545,53.5
248,3545,53.5
248,3537,53.5
248,3538,53.4
248,3536,53.5
248,3537,53.5
248,3523,53.5
248,3523,53.4
248,3523,53.5
248,3523,53.5
248,3520,53.5
248,3518,53.4
248,3518,53.4
248,3516,53.4
248,3519,53.5
248,3519,53.4
248,3517,53.4
248,3517,53.4
248,3516,53.4
248,3516,53.4
248,3516,53.4
248,3516,53.4
248,3513,53.4
248,3511,53.4
248,3506,53.4
248,3507,53.4
248,3504,53.3
246,3471,53.3
246,3475,53.3
246,3472,53.3
246,3471,53.3
246,3469,53.3
246,3469,53.3
246,3468,53.3
246,3467,53.3
246,3468,53.3
246,3471,53.3
246,3471,53.4
246,3472,53.4
246,3471,53.5
246,3471,53.4
246,3471,53.5
246,3468,53.4
245,3459,53.4
245,3460,53.4
245,3456,53.4
245,3458,53.4
245,3457,53.4
245,3457,53.4
245,3456,53.4
245,3456,53.4
245,3457,53.4
245,3457,53.4
245,3458,53.4
245,3467,53.5
247,3491,53.5
247,3493,53.5
247,3493,53.5
247,3493,53.5
247,3490,53.4
247,3490,53.4
247,3483,53.4
247,3484,53.4
247,3482,53.5
247,3482,53.5
247,3482,53.5
247,3482,53.5
247,3482,53.5
247,3482,53.5
247,3481,53.5
247,3481,53.5
247,3481,53.5
247,3481,53.5
247,3474,53.5
247,3473,53.5
247,3472,53.5
247,3470,53.5
247,3467,53.5
247,3470,53.5
247,3468,53.5
247,3469,53.5
247,3470,53.8
250,3551,54.0
253,3578,53.8
